name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,movement,longHitSuppression,homeRunSuppression,control,stuff,pitchLimit,runnerControl,defense,enhancedSkill,skill,synergy
정민태,ASG,4,hyundai,[2003],0,"[""SP""]",R,R,O,1502,266,178,163,259,208,97,6,325,올스타 선정,"컨트롤러, 이닝이팅, 커브, 슬라이더, 타자 집중, 에이스","2003, 삼청태현, 올스타, 나눔 올스타, 1차 지명, 동산고 출신, 투수 라이벌1, 한양대 출신, 거액 계약 (투수), 투수왕국, 15승 클럽, 다승 1위, 승률 1위, 통산 100승 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
김진욱,ASG,4,ob,[1989],0,"[""SP""]",R,R,S,1502,309,200,206,187,207,77,14,302,올스타 선정,"완급, 에이스, 위기관리, 컨트롤러","1989, OB/두산, 올스타, 드림 올스타, 1차 지명, 북일고 출신, 동아대 출신, 동명이인35, 고춧가루 부대"
이재학,ASG,4,nc,[2016],0,"[""SP""]",R,R,U,1501,287,201,137,212,248,94,23,299,올스타 선정,"투피치, 컨트롤러, 체인지업, 플라이볼피쳐, 완급, 더티 무브먼트, 라이징 무브먼트, 정면승부","2차 드래프트, 대구고 출신, 나눔 올스타, 올스타, 2016, NC 다이노스"
최동원,ASG,4,lotte,[1983],0,"[""SP""]",R,R,O,1501,279,162,163,248,253,86,13,297,올스타 선정,"이닝이팅, 커브, 더티 무브먼트, 타자 집중, 에이스, 정면승부","1983, 롯데 자이언츠, 올스타, 드림 올스타, 거액 계약 (투수), 1차 지명, 경남고 출신, 연세대 출신, 1982 국가대표팀, 실업야구 출신, 안경에이스, 투수 라이벌2, 고춧가루 부대, 200이닝 클럽"
이동현,ASG,4,lg,[2002],0,"[""RP""]",R,R,O,1500,295,224,159,214,247,26,18,317,올스타 선정,"컨트롤러, 롱맨, 셋업, 완급, 로케이션, 라이징 무브먼트, 믿을맨, 슬라이더, 플라이볼피쳐","2002, MBC/LG, 올스타, 나눔 올스타, 2000 청소년대표팀, 1차 지명, 황금세대 1982, 황금사자기 MVP, 경기고 출신, 70경기 출장, 계투 80이닝 클럽"
안에렉,ASG,4,samsung,[2015],0,"[""RP""]",R,R,O,1499,304,146,172,233,277,20,33,314,올스타 선정,"주자 억제, 팔색조, 셋업, 정면승부, 완급, 더티 무브먼트, 라이징 무브먼트, 믿을맨, 슬라이더, 플라이볼피쳐, 스플리터","2015, 삼성 라이온즈, 올스타, 드림 올스타, 대구상원고 출신, JOKKA 라인, FA, 계투 70이닝 클럽, 30홀드 클럽, 홀드 1위, 통산 500경기 클럽, 통산 100홀드 클럽"
박명환,ASG,4,lg,[2007],0,"[""SP""]",R,R,O,1499,356,135,180,177,226,95,13,317,올스타 선정,"파이어볼러, 와일드씽, 이닝이팅, 완급, 로케이션, 라이징 무브먼트, 슬라이더, 플라이볼피쳐, 에이스","2007, MBC/LG, 올스타, 나눔 올스타, FA, 충암고 출신, 봉황대기 MVP, 거액 계약 (투수), 통산 1000탈삼진 클럽"
구승민,ASG,3,lotte,[2020],0,"[""RP""]",R,R,O,1498,400,173,78,231,274,17,16,309,올스타 선정,"투피치, 위기관리, 셋업, 플라이볼피쳐, 완급, 로케이션, VS 좌타, 라이징 무브먼트, 정면승부, 스플리터","오진구원, 20홀드 클럽, 청원고 출신, 드림 올스타, 올스타, 2020, 롯데 자이언츠, 홍익대 출신"
김태형,ASG,4,lotte,[1991],0,"[""SP""]",L,L,O,1498,282,169,219,227,195,74,23,309,올스타 선정,"묵직함, 컨트롤러, 이닝이팅, 커브, VS 우타, VS 좌타, 슬라이더","1991, 롯데 자이언츠, 올스타, 드림 올스타, 개성고 출신, 동명이인73"
김태한,ASG,4,samsung,[1994],0,"[""SP""]",L,L,O,1498,306,200,172,181,221,92,26,300,올스타 선정,"이닝이팅, 커브, VS 우타, 완급, 로케이션, VS 좌타, 슬라이더, 원투펀치","1994, 삼성 라이온즈, 올스타, 드림 올스타, 1차 지명, 대구상원고 출신, 계명대 출신"
김태한,ASG,4,samsung,[1997],0,"[""RP""]",L,L,O,1497,346,203,180,128,264,31,31,314,올스타 선정,"주자 억제, 롱맨, 커브, 위기관리, VS 우타, 완급, 로케이션, VS 좌타, 믿을맨, 클로저, 슬라이더, 정면승부","1997, 삼성 라이온즈, 올스타, 드림 올스타, 1차 지명, 대구상원고 출신, 계명대 출신, 계투 80이닝 클럽, 20세이브 클럽"
박명근,ASG,4,lg,[2023],0,"[""RP""]",R,R,U,1497,342,163,257,180,223,17,11,304,올스타 선정,"원포인터, 셋 포지션","2023, MBC/LG, 올스타, 나눔 올스타"
정대현,ASG,4,sk,[2011],0,"[""RP""]",R,R,U,1496,316,210,227,198,219,17,4,305,올스타 선정,"그라운드볼러, 묵직함, 싱커, 커브, 믿을맨, 타자 집중","2011, SK/SSG, 올스타, 드림 올스타, 벌떼야구, 군산상고 출신, 봉황대기 MVP, 경희대 출신, 쌍방울의 유산"
마일영,ASG,4,nexen,[2008],0,"[""SP""]",L,L,O,1496,292,185,184,231,155,97,32,320,올스타 선정,"그라운드볼러, 주자 억제, 컨트롤러, 이닝이팅, 위기관리, 너클볼, 슬라이더, 맞춰잡기, 원투펀치","2008, 히어로즈, 올스타, 나눔 올스타, 대전고 출신, 고춧가루 부대"
캘루이앙,ASG,4,hyundai,[2006],0,"[""SP""]",R,R,O,1496,216,203,231,257,174,97,3,315,올스타 선정,"그라운드볼러, 묵직함, 컨트롤러, 이닝이팅, 팔색조, 너클볼, 맞춰잡기, 에이스","2006, 삼청태현, 올스타, 나눔 올스타, 외국인"
이상윤,ASG,4,haitai,[1984],0,"[""SP""]",R,R,O,1496,316,163,184,220,207,83,15,308,올스타 선정,"슬라이더, 이닝이팅, 컨트롤러, 너클볼, 에이스, 타자 집중","1984, 해태/KIA, 올스타, 나눔 올스타, 광주일고 출신, 한양대 출신, 해태왕조 주역(투수), 고춧가루 부대, 200이닝 클럽, 계투 70이닝 클럽"
산체스,ASG,4,sk,[2018],0,"[""SP""]",R,R,O,1495,320,176,137,216,237,92,12,305,올스타 선정,"파이어볼러, 슬라이더, 더티 무브먼트, 팔색조","2018, SK/SSG, 올스타, 드림 올스타, 외국인"
김원중,ASG,3,lotte,[2020],0,"[""RP""]",L,R,O,1495,367,166,120,254,256,16,11,305,올스타 선정,"셋 포지션, 커브, 정면승부, 더티 무브먼트, 라이징 무브먼트, 클로저, 플라이볼피쳐, 스플리터","오진구원, 1차 지명, 20세이브 클럽, 광주동성고 출신, 드림 올스타, 올스타, 2020, 롯데 자이언츠"
주권,ASG,4,kt,[2022],0,"[""RP""]",R,R,O,1495,255,215,142,302,241,14,21,305,올스타 선정,"투피치, 묵직함, 위기관리, VS 우타, 셋업, 체인지업, 맞춰잡기, 원포인터","2022, KT 위즈, 올스타, 드림 올스타, 청주고 출신, 엄주곤, 1차 지명, 통산 100홀드 클럽"
카데리랑,ASG,4,sk,[2010],0,"[""SP""]",R,R,O,1494,261,206,189,161,269,85,11,312,올스타 선정,"컨트롤러, 위기관리, 완급, 라이징 무브먼트, 정면승부, 스플리터, 원투펀치","2010, SK/SSG, 올스타, 드림 올스타, 외국인"
정삼흠,ASG,4,lg,[1993],0,"[""SP""]",R,R,O,1494,276,206,193,235,157,102,23,302,올스타 선정,"컨트롤러, 이닝이팅, 팔색조, VS 우타, VS 좌타, 맞춰잡기","1993, MBC/LG, 올스타, 나눔 올스타, 1차 지명, 고려대 출신, 실업야구 출신, 180이닝 클럽, 15승 클럽"
문동환,ASG,4,lotte,[1999],0,"[""SP""]",R,R,O,1494,290,181,197,183,225,99,17,302,올스타 선정,"그라운드볼러, 묵직함, 컨트롤러, 주자 억제, 이닝이팅, VS 우타, 위기관리, 완급, VS 좌타, 슬라이더, 체인지업, 에이스","1999, 롯데 자이언츠, 올스타, 드림 올스타, 거액 계약 (투수), 1차 지명, 동래고 출신, 연세대 출신, 실업야구 출신, 180이닝 클럽, 15승 클럽, 승률 1위"
임에렉,ASG,4,samsung,[2001],0,"[""SP""]",R,R,U,1493,332,175,125,223,215,100,8,315,올스타 선정,"컨트롤러, 파이어볼러, 이닝이팅, 슬라이더, 원투펀치","2001, 삼성 라이온즈, 올스타, 드림 올스타, 광주진흥고 출신, 트레이드, 180이닝 클럽, 통산 100세이브 클럽"
이경필,ASG,4,doosan,[1999],0,"[""SP""]",R,R,O,1493,272,233,193,210,171,94,7,313,올스타 선정,"그라운드볼러, 묵직함, 컨트롤러, 팔색조, VS 우타, 위기관리, 완급, VS 좌타, 슬라이더, 맞춰잡기, 에이스","1999, OB/두산, 올스타, 드림 올스타, 1차 지명, 황금사자기 MVP, 배명고 출신, 한양대 출신, 거액 계약 (투수)"
김정수,ASG,4,haitai,[1992],0,"[""SP""]",L,L,O,1493,319,178,189,166,237,83,17,304,올스타 선정,"파이어볼러, 와일드씽, 위기관리, VS 우타, 완급, 로케이션, VS 좌타, 슬라이더, 정면승부, 원투펀치","1992, 해태/KIA, 올스타, 나눔 올스타, 1차 지명, 광주진흥고 출신, 동명이인29, 연세대 출신, 해태왕조 주역(투수)"
원종현,ASG,4,nc,[2019],0,"[""RP""]",R,R,U,1492,317,199,176,179,279,16,21,305,올스타 선정,"묵직함, 컨트롤러, 완급, 클로저, 슬라이더, 정면승부, 스플리터","단디4, 30세이브 클럽, 황금세대 1987, 군산상고 출신, 나눔 올스타, 올스타, 2019, NC 다이노스"
채병용,ASG,4,sk,[2007],0,"[""SP""]",R,R,O,1492,277,198,197,231,181,84,9,315,올스타 선정,"컨트롤러, 이닝이팅, 완급, 슬라이더, 에이스","2007, SK/SSG, 올스타, 드림 올스타, 황금세대 1982, 신일고 출신"
박정진,ASG,4,hanwha,[2015],0,"[""RP""]",L,L,O,1491,322,207,172,203,267,21,3,296,올스타 선정,"투피치, 묵직함, 롱맨, 위기관리, 플라이볼피쳐, 라이징 무브먼트, 믿을맨, 슬라이더, 타자 집중","2015, 빙그레/한화, 올스타, 나눔 올스타, 안정진, 1차 지명, 살려조2 (투혼), 세광고 출신, 연세대 출신, FA, 70경기 출장, 계투 80이닝 클럽, 통산 500경기 클럽"
박동희,ASG,4,lotte,[1994],0,"[""RP""]",R,R,O,1491,271,184,210,231,261,25,1,308,올스타 선정,"묵직함, 컨트롤러, 파이어볼러, 롱맨, VS 우타, 완급, VS 좌타, 믿을맨, 클로저, 슬라이더, 정면승부","1994, 롯데 자이언츠, 올스타, 드림 올스타, 1차 지명, 부산고 출신, 고려대 출신, 거액 계약 (투수), 고춧가루 부대, 계투 70이닝 클럽, 30세이브 클럽"
이상윤,ASG,4,haitai,[1986],0,"[""SP""]",R,R,O,1491,314,220,184,197,155,82,28,311,올스타 선정,"너클볼, 셋 포지션, 그라운드볼러, 주자 억제","1986, 해태/KIA, 올스타, 나눔 올스타, 광주일고 출신, 한양대 출신, 해태왕조 주역(투수)"
이승호,ASG,4,sk,[2001],0,"[""SP""]",L,L,O,1489,322,196,137,180,219,106,22,307,올스타 선정,"이닝이팅, 위기관리, 완급, VS 좌타, 라이징 무브먼트, 슬라이더, 플라이볼피쳐, 원투펀치","2001, SK/SSG, 올스타, 드림 올스타, 벌떼야구, 1차 지명, 군산상고 출신, 동명이인16, 쌍방울의 유산, 고춧가루 부대, 150탈삼진 클럽, 200이닝 클럽"
박지철,ASG,4,lotte,[1997],0,"[""RP""]",R,R,O,1489,329,180,202,190,199,60,18,311,올스타 선정,"묵직함, 주자 억제, 롱맨, 커브, VS 우타, 셋업, 위기관리, 완급, VS 좌타","1997, 롯데 자이언츠, 올스타, 드림 올스타, 동래고 출신, 고춧가루 부대, 계투 80이닝 클럽"
한희민,ASG,4,binggrae,[1989],0,"[""SP""]",R,R,S,1489,356,179,142,240,155,88,24,305,올스타 선정,"이닝이팅, 플라이볼피쳐, 싱커, 맞춰잡기, 컨트롤러, 완급, 팔색조, 에이스","1989, 빙그레/한화, 올스타, 나눔 올스타, 1차 지명, 세광고 출신, 성균관대 출신, 15승 클럽"
김진욱,ASG,4,ob,[1988],0,"[""SP""]",R,R,S,1489,330,152,206,205,201,74,9,312,올스타 선정,"라이징 무브먼트, 컨트롤러, 완급, 에이스, 정면승부","1988, OB/두산, 올스타, 드림 올스타, 1차 지명, 북일고 출신, 동아대 출신, 동명이인35, 고춧가루 부대"
차우찬,ASG,4,samsung,[2010],0,"[""SP""]",L,L,O,1488,306,147,210,188,249,41,39,308,올스타 선정,"묵직함, 주자 억제, 위기관리, 완급, 라이징 무브먼트, 슬라이더, 정면승부, 에이스","2010, 삼성 라이온즈, 올스타, 드림 올스타, 황금세대 1987, 군산상고 출신, 승률 1위"
이승호,ASG,4,sk,[2004],0,"[""SP""]",L,L,O,1488,320,193,137,176,242,96,19,305,올스타 선정,"이닝이팅, 로케이션, 더티 무브먼트, 라이징 무브먼트, 슬라이더, 플라이볼피쳐","2004, SK/SSG, 올스타, 드림 올스타, 벌떼야구, 1차 지명, 군산상고 출신, 동명이인16, 쌍방울의 유산, 15승 클럽"
최상덕,ASG,4,kia,[2001],0,"[""SP""]",R,R,O,1487,311,163,150,238,171,103,32,319,올스타 선정,"컨트롤러, 주자 억제, 이닝이팅, 셋 포지션, VS 우타, 플라이볼피쳐, 슬라이더, 체인지업, 맞춰잡기, 에이스","2001, 해태/KIA, 올스타, 나눔 올스타, 1차 지명, 인천고 출신, 트레이드, 홍익대 출신, 180이닝 클럽"
김상엽,ASG,4,samsung,[1990],0,"[""RP""]",R,R,O,1487,340,223,167,169,234,57,11,286,올스타 선정,"완급, 믿을맨, 롱맨, 정면승부","1990, 삼성 라이온즈, 올스타, 드림 올스타, 대구고 출신, 계투 80이닝 클럽"
권영호,ASG,4,samsung,[1982],0,"[""SP""]",L,L,O,1487,324,217,142,238,158,83,23,302,올스타 선정,"슬라이더, 이닝이팅, 플라이볼피쳐, 원투펀치, 주자 억제, 컨트롤러, 완급","1982, 삼성 라이온즈, 올스타, 드림 올스타, 영남대 출신, 실업야구 출신, 대건고 출신, 15승 클럽"
최지민,ASG,4,kia,[2023],0,"[""RP""]",L,L,O,1487,367,223,202,124,237,18,11,305,올스타 선정,"완급, 믿을맨, 위기관리, 파이어볼러, 타자 집중, 로케이션","2023, 해태/KIA, 올스타, 나눔 올스타, 황금사자기 MVP, 강릉고 출신"
박치국,ASG,4,doosan,[2018],0,"[""RP""]",R,R,U,1486,263,173,223,229,254,17,17,310,올스타 선정,"그라운드볼러, 투피치, 컨트롤러, 묵직함, 커브, 위기관리, 셋업, 완급, 정면승부","2018, OB/두산, 올스타, 드림 올스타, 제물포고 출신"
주키치,ASG,4,lg,[2012],0,"[""SP""]",L,L,O,1486,288,186,227,176,184,95,20,310,올스타 선정,"그라운드볼러, 컨트롤러, 커브, 팔색조, 맞춰잡기, 에이스","2012, MBC/LG, 올스타, 나눔 올스타, 외국인, 고춧가루 부대"
나이트,ASG,4,nexen,[2012],0,"[""SP""]",L,R,O,1486,327,136,206,246,158,102,14,297,올스타 선정,"그라운드볼러, 묵직함, 싱커, 이닝이팅, 커브, 위기관리, 팔색조, 정면승부, 완급, 타자 집중, 맞춰잡기, 에이스","외국인, 2012, 히어로즈, 올스타, 나눔 올스타, 200이닝 클럽, 15승 클럽, 평균자책점 1위, 이닝 1위, 고춧가루 부대"
오봉옥,ASG,4,sbw,[1996],0,"[""SP""]",R,R,O,1486,319,171,202,209,196,65,15,309,올스타 선정,"그라운드볼러, VS 우타, 위기관리, 완급, VS 좌타, 와일드씽, 원투펀치","1996, 쌍방울 레이더스, 올스타, 드림 올스타, 포항제철고 출신, 영남대 출신"
김일융,ASG,4,samsung,[1985],0,"[""SP""]",L,L,O,1486,277,190,189,221,177,102,20,310,올스타 선정,"이닝이팅, 원투펀치, 컨트롤러, 완급, VS 좌타, 커브, 그라운드볼러","1985, 삼성 라이온즈, 올스타, 드림 올스타, 거액 계약 (투수), 외국인, 원투펀치4, 200이닝 클럽, 20승 클럽, 다승 1위"
뷰캐넌,ASG,4,samsung,[2022],0,"[""SP""]",R,R,O,1485,224,167,202,246,214,104,17,311,올스타 선정,"그라운드볼러, 묵직함, 커브, 정면승부, 로케이션, 슬라이더, 체인지업, 맞춰잡기, 원투펀치","2022, 삼성 라이온즈, 올스타, 드림 올스타, 외국인"
이동현,ASG,4,lg,[2010],0,"[""RP""]",R,R,O,1485,364,199,236,93,258,15,12,308,올스타 선정,"타자 집중, 스플리터, 완급, 위기관리, 스토퍼","2010, MBC/LG, 올스타, 나눔 올스타, 2000 청소년대표팀, 1차 지명, 황금세대 1982, 황금사자기 MVP, 경기고 출신, 고춧가루 부대, 계투 70이닝 클럽"
김진우,ASG,4,kia,[2005],0,"[""SP""]",R,R,O,1485,303,202,189,157,242,78,5,309,올스타 선정,"그라운드볼러, 파이어볼러, 이닝이팅, 커브, 완급, 로케이션, 와일드씽, 에이스","2005, 해태/KIA, 올스타, 나눔 올스타, 거액 계약 (투수), 1차 지명, 광주진흥고 출신, 봉황대기 MVP, 대통령배 MVP, 동명이인36, 고춧가루 부대"
이선희,ASG,4,mbc,[1985],0,"[""SP""]",L,L,O,1485,327,198,219,204,137,75,24,301,올스타 선정,"슬라이더, 묵직함, 원투펀치, 완급, 위기관리","1985, MBC/LG, 올스타, 나눔 올스타, 경북고 출신, 트레이드, 실업야구 출신, 고춧가루 부대"
정해영,ASG,4,kia,[2024],0,"[""RP""]",R,R,O,1485,305,210,120,223,285,15,21,306,올스타 선정,"완급, 클로저, 컨트롤러, 위기관리, 파이어볼러, 플라이볼피쳐, 로케이션, 원포인터, 라이징 무브먼트, 슬라이더, 스플리터, 투피치","2024, 해태/KIA, 올스타, 나눔 올스타, 1차 지명, 광주일고 출신, 야구인2세, JJJ 라인, 30세이브 클럽, 세이브 1위, 통산 100세이브 클럽"
임찬규,ASG,4,lg,[2017],0,"[""SP""]",R,R,O,1482,340,179,210,126,220,81,25,301,올스타 선정,"그라운드볼러, 커브, 팔색조, 로케이션, 체인지업","대통령배 MVP, 1차 지명, 휘문고 출신, 나눔 올스타, 올스타, 2017, MBC/LG"
송승준,ASG,4,lotte,[2015],0,"[""SP""]",R,R,O,1482,287,202,125,223,243,95,12,295,올스타 선정,"로케이션, 플라이볼피쳐, 스플리터, 라이징 무브먼트","롯데 자이언츠, 드림 올스타, 올스타, 2015, 경남고 출신, 고춧가루 부대"
이승호,ASG,4,sk,[2000],0,"[""SP""]",L,L,O,1482,340,143,163,181,261,57,25,312,올스타 선정,"이닝이팅, 로케이션, VS 좌타, 라이징 무브먼트, 슬라이더, 정면승부, 에이스","2000, SK/SSG, 올스타, 드림 올스타, 벌떼야구, 1차 지명, 군산상고 출신, 동명이인16, 쌍방울의 유산, 고춧가루 부대"
최향남,ASG,4,lg,[1997],0,"[""SP""]",R,R,O,1482,305,150,197,218,192,83,30,307,올스타 선정,"컨트롤러, 주자 억제, 커브, VS 우타, 위기관리, 완급, VS 좌타, 슬라이더","1997, MBC/LG, 올스타, 나눔 올스타, 트레이드, 영흥고 출신"
켈리,ASG,4,sk,[2016],0,"[""SP""]",R,R,O,1481,261,168,189,219,203,102,24,315,올스타 선정,"그라운드볼러, 컨트롤러, 파이어볼러, 이닝이팅, 커브, 팔색조, 정면승부, 완급, 체인지업, 에이스","200이닝 클럽, 150탈삼진 클럽, 드림 올스타, 올스타, 2016, SK/SSG, 외국인, 원투펀치2"
윤학길,ASG,4,lotte,[1991],0,"[""SP""]",R,R,O,1481,285,156,214,245,168,89,11,313,올스타 선정,"그라운드볼러, 묵직함, 컨트롤러, 이닝이팅, 팔색조, VS 우타, 체인지업, VS 좌타, 슬라이더, 타자 집중, 맞춰잡기, 원투펀치","1991, 롯데 자이언츠, 올스타, 드림 올스타, 1차 지명, 개성고 출신, 연세대 출신, 200이닝 클럽, 15승 클럽"
오현택,ASG,4,doosan,[2013],0,"[""RP""]",R,R,U,1480,276,200,210,223,239,19,8,305,올스타 선정,"컨트롤러, 위기관리, 팔색조, 정면승부, 완급, 라이징 무브먼트, 믿을맨, 슬라이더, 플라이볼피쳐","원광대 출신, 올스타, OB/두산, 장충고 출신, 드림 올스타, 계투 70이닝 클럽, 2013"
송진우,ASG,4,hanwha,[2003],0,"[""SP""]",L,L,O,1480,300,192,184,217,221,50,7,309,올스타 선정,"묵직함, 컨트롤러, 이닝이팅, 슬라이더, 체인지업, 원투펀치","2003, 빙그레/한화, 올스타, 나눔 올스타, 거액 계약 (투수), 1차 지명, 세광고 출신, 동국대 출신, 실업야구 출신, FA, 통산 500경기 클럽, 통산 100승-100패 클럽, 통산 100세이브 클럽, 통산 1000탈삼진 클럽, 통산 1500이닝 클럽"
