name,grade,rarity,team,year,month,position,battingHand,throwHand,pitchingType,power,contact,gapPower,homeRunPower,plateDiscipline,strikeoutAvoidance,stealing,baseRunning,defense,enhancedSkill,skill,synergy,multiPosition
한영준,HIT,5,lotte,[1989],0,"[""B3""]",R,R,O,1818,338,224,162,256,299,30,72,437,키플레이어,"갭 히터, 대응력, VS 언더, 로우볼 히터, 변칙타순","1989, 롯데 자이언츠, 히트, 1차 지명, 부산고 출신, 고려대 출신, 고춧가루 부대, 전 경기 출장",
신경식,HIT,5,sbw,[1993],0,"[""B1""]",L,L,O,1818,435,201,120,213,337,30,82,400,키플레이어,"적극성, 배드볼히터, 타격 전략, 클린업, 컨택터, 슬랩 히터, VS 언더","1993, 쌍방울 레이더스, 히트, 공주고 출신, 트레이드, 고춧가루 부대",
러프,HIT,5,samsung,[2017],0,"[""B1""]",R,R,O,1818,353,240,274,262,225,24,60,380,키플레이어,"타격 전략, 4번, 클린업, 파워, 로우볼 히터","2017, 삼성 라이온즈, 히트, 외국인, 고춧가루 부대, 30홈런 클럽, 100타점 클럽, 타점 1위",
푸이그,HIT,5,kiwoom,[2022],0,"[""RF""]",R,R,O,1818,351,230,244,265,227,29,86,386,키플레이어,"적극성, 4번, 클린업, OPS형 타자, 펀치력, 로우볼 히터","2022, 히어로즈, 히트, 외국인",
진갑용,HIT,5,samsung,[2006],0,"[""C""]",R,R,O,1817,415,227,137,213,316,22,37,450,키플레이어,"배드볼히터, 변화구 공략, 갭 히터, 공격형 포수, 슬랩 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2006, 삼성 라이온즈, 히트, 배터리2, 거액 계약 (타자), 부산고 출신, 야구인2세, 트레이드, 고려대 출신",
조경환,HIT,5,lotte,[2001],0,"[""LF""]",R,R,O,1817,345,256,286,239,171,27,81,412,키플레이어,"5번, 클린업, 직구 공략, 게스히팅, 외야 수비, 파워, VS 좌투, 배럴 히터, 로우볼 히터, 공갈포","2001, 롯데 자이언츠, 히트, 거액 계약 (타자), 서울고 출신, 고려대 출신, 실업야구 출신, 고춧가루 부대, 100타점 클럽",
김상수,HIT,5,samsung,[2014],0,"[""SS""]",R,R,O,1816,411,238,111,227,247,44,87,451,키플레이어,"9번, 그린라이트, 내야 수비, 스피드스터, 하위타선, 로우볼 히터","2014, 삼성 라이온즈, 히트, 2008 청소년대표팀, 삼성왕조 주역, 1차 지명, 경북고 출신, 야구인2세, 동명이인1, 40도루 클럽, 전 경기 출장, 도루 1위",
강정호,HIT,5,nexen,[2010],0,"[""SS""]",R,R,O,1816,396,248,167,264,239,24,55,423,키플레이어,"타격 전략, 갭 히터, 대응력, VS 언더, 배럴 히터, 변칙타순","2010, 히어로즈, 히트, 현대의 유산1, 황금세대 1987, 광주일고 출신, 넥벤져스14, 고춧가루 부대, 전 경기 출장",
이영구,HIT,5,sammi,[1984],0,"[""B3""]",R,R,O,1816,364,222,120,236,331,26,53,464,키플레이어,"번트, 슬랩 히터, VS 언더, 변칙타순","1984, 삼청태현, 히트, 재일교포, 고춧가루 부대, 전 경기 출장",
김주찬,HIT,5,kia,[2015],0,"[""LF""]",R,R,O,1816,383,241,235,216,252,33,62,394,키플레이어,"적극성, 배드볼히터, 3번, 클린업, 지명타자, 직구 공략, 외야 수비, 펀치력, VS 좌투, 로우볼 히터, 공갈포","2015, 해태/KIA, 히트, FA, 충암고 출신, 통산 300도루 클럽",
로맥,HIT,5,sk,[2020],0,"[""B1""]",R,R,O,1816,306,222,295,309,206,27,89,362,키플레이어,"선구안, 타격 전략, 4번, 클린업, 게스히팅, 대응력, OPS형 타자, 파워, VS 언더, 로우볼 히터","2020, SK/SSG, 히트, 홈런공장, 외국인, 고춧가루 부대, 30홈런 클럽",
김동기,HIT,5,pacific,[1992],0,"[""C""]",R,R,O,1815,386,199,227,271,240,26,45,421,키플레이어,"5번, 클린업, 직구 공략, 게스히팅, 공격형 포수, OPS형 타자, 펀치력, VS 좌투, VS 우투, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1992, 삼청태현, 히트, 1차 지명, 인천고 출신, 인하대 출신, 형제9, 고춧가루 부대",
박경완,HIT,5,sbw,[1997],0,"[""C""]",R,R,O,1815,303,208,252,340,207,22,58,425,키플레이어,"선구안, 타격 전략, 5번, 클린업, 직구 공략, 게스히팅, 대응력, 공격형 포수, OPS형 타자, 파워, VS 좌투, VS 우투, VS 언더, 로우볼 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1997, 쌍방울 레이더스, 히트, 배터리3, 전주고 출신, 돌격대(타자), 연습생 신화",
이명수,HIT,5,hyundai,[1998],0,"[""B2""]",R,R,O,1815,452,199,188,230,232,22,76,416,키플레이어,"8번, 갭 히터, 내야 수비, 하위타선, VS 좌투, VS 우투, 배럴 히터","1998, 삼청태현, 히트, 휘문고 출신, 고려대 출신",
김용철,HIT,5,lotte,[1983],0,"[""B1""]",R,R,O,1815,346,251,239,243,254,38,91,353,키플레이어,"클린업, 게스히팅, 펀치력","1983, 롯데 자이언츠, 히트, 개성고 출신, 실업야구 출신, 고춧가루 부대",
박기혁,HIT,5,lotte,[2008],0,"[""SS""]",R,R,O,1814,473,176,77,237,285,33,84,449,키플레이어,"9번, 컨택터, 슬랩 히터, 하위타선","2008, 롯데 자이언츠, 히트, 대구상원고 출신",
오대석,HIT,5,samsung,[1982],0,"[""SS""]",R,R,O,1814,388,219,124,271,274,45,94,399,키플레이어,"선구안, 번트, 대응력, 변칙타순","1982, 삼성 라이온즈, 히트, 대구상원고 출신, 한양대 출신",
박정태,HIT,5,lotte,[2000],0,"[""B2""]",R,R,O,1814,436,184,120,240,314,29,61,430,키플레이어,"선구안, 타격 전략, 3번, 클린업, 컨택터, 대응력, 내야 수비, 슬랩 히터, 하이볼 히터","2000, 롯데 자이언츠, 히트, 1차 지명, 동래고 출신, 남두오성, 박마호 트리오, 경성대 출신",
호잉,HIT,5,hanwha,[2019],0,"[""RF""]",L,R,O,1814,385,225,227,209,234,37,90,407,키플레이어,"적극성, 3번, 클린업, 갭 히터, 외야 수비, 펀치력, 스피드스터, 로우볼 히터, 공갈포","2019, 빙그레/한화, 히트, 외국인, 고춧가루 부대",
유강남,HIT,5,lg,[2018],0,"[""C""]",R,R,O,1813,374,269,235,208,239,24,33,431,키플레이어,"적극성, 배드볼히터, 8번, 갭 히터, 공격형 포수, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2018, MBC/LG, 히트, 서울고 출신, 고춧가루 부대",
김광림,HIT,5,sbw,[1996],0,"[""CF""]",L,L,O,1813,477,216,86,226,280,38,83,407,키플레이어,"타격 전략, 클린업, 컨택터, 그린라이트, 외야 수비, 슬랩 히터, 스피드스터, VS 언더, 배럴 히터, 하이볼 히터","1996, 쌍방울 레이더스, 히트, 1차 지명, 공주고 출신, 돌격대(타자), 트레이드, 고려대 출신, 전 경기 출장",
클로얀,HIT,5,lg,[2005],0,"[""B1""]",R,R,O,1813,403,252,214,232,214,38,76,384,키플레이어,"적극성, 클린업, 직구 공략, 갭 히터, 그린라이트, 게스히팅, 스피드스터, 배럴 히터","2005, MBC/LG, 히트, 외국인, 고춧가루 부대",
정성훈,HIT,5,lg,[2011],0,"[""B3""]",R,R,O,1813,430,187,158,241,266,36,51,444,키플레이어,"타격 전략, 갭 히터, 대응력, 변칙타순","2011, MBC/LG, 히트, 1차 지명, FA, 현대의 유산1, 광주일고 출신, 동명이인17, 고춧가루 부대",
김강민,HIT,5,sk,[2014],0,"[""CF""]",R,R,O,1812,388,255,209,225,214,42,64,415,키플레이어,"강견, 갭 히터, 그린라이트, 외야 수비, 스피드스터, VS 좌투, 로우볼 히터, 변칙타순","2014, SK/SSG, 히트, SK왕조 주역, 황금세대 1982, 경북고 출신, 30도루 클럽",
김일권,HIT,5,haitai,[1983],0,"[""CF""]",R,R,O,1812,441,174,128,233,313,34,84,405,키플레이어,"1번, 컨택터, 그린라이트, 슬랩 히터, 스피드스터, 테이블세터","1983, 해태/KIA, 히트, 군산상고 출신, 이영민 타격상, 한양대 출신, 실업야구 출신, 40도루 클럽, 도루 1위",
이도형,HIT,5,hanwha,[2003],0,"[""C""]",R,R,O,1812,349,198,222,230,293,22,57,441,키플레이어,"갭 히터, 공격형 포수, 번트, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2003, 빙그레/한화, 히트, 휘문고 출신, 트레이드",
조용호,HIT,5,kt,[2022],0,"[""RF""]",L,R,O,1812,486,196,90,228,272,25,97,418,키플레이어,"적극성, 1번, 컨택터, 슬랩 히터, 테이블세터, 배럴 히터","2022, KT 위즈, 히트, 야탑고 출신, 동명이인33, 트레이드, 단국대 출신",
김한수,HIT,5,samsung,[1998],0,"[""B3""]",R,R,O,1811,433,210,188,171,264,28,47,470,키플레이어,"적극성, 배드볼히터, 6번, 갭 히터, VS 좌투, VS 언더, 하이볼 히터","1998, 삼성 라이온즈, 히트, 야구인2세, 중앙대 출신, 광영고 출신, 전 경기 출장",
마르테,HIT,5,kt,[2016],0,"[""B3""]",R,R,O,1811,309,183,269,261,267,24,56,442,키플레이어,"선구안, 타격 전략, 3번, 클린업, 대응력, 내야 수비, OPS형 타자, 파워, VS 우투, 로우볼 히터","2016, KT 위즈, 히트, 외국인, 고춧가루 부대",
양의지,HIT,5,doosan,[2017],0,"[""C""]",R,R,O,1810,378,175,197,271,274,24,38,453,키플레이어,"선구안, 타격 전략, 5번, 갭 히터, 대응력, 공격형 포수, VS 좌투, 로우볼 히터, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2017, OB/두산, 히트, 87베어스, 배터리1, 황금세대 1987, 광주진흥고 출신",
배영섭,HIT,5,samsung,[2013],0,"[""CF""]",R,R,O,1810,441,199,86,291,278,34,75,406,키플레이어,"타격 전략, 1번, 컨택터, 대응력, 슬랩 히터, 스피드스터, 테이블세터","2013, 삼성 라이온즈, 히트, 유신고 출신, 동국대 출신",
김형석,HIT,5,ob,[1987],0,"[""RF""]",L,L,O,1810,464,263,115,212,269,28,59,400,키플레이어,"적극성, 3번, 클린업, 갭 히터, 배럴 히터","1987, OB/두산, 히트, 1차 지명, 신일고 출신, 중앙대 출신",
나성범,HIT,5,nc,[2016],0,"[""RF""]",L,L,O,1810,396,240,209,249,193,29,97,397,키플레이어,"적극성, 타격 전략, 3번, 클린업, 갭 히터, 게스히팅, 스피드스터, VS 좌투","2016, NC 다이노스, 히트, 거액 계약 (타자), 광주진흥고 출신, 나테이박, 나테의박, 연세대 출신, 170안타 클럽, 100득점-100타점 클럽, 철강왕, 전 경기 출장",
페라자,HIT,5,hanwha,[2024],0,"[""LF""]",S,R,O,1810,385,219,291,259,157,27,83,389,키플레이어,"타격 전략, 직구 공략, 게스히팅, OPS형 타자, 펀치력, VS 언더, 변칙타순","2024, 빙그레/한화, 히트, 외국인, 고춧가루 부대",
브레띵,HIT,5,samsung,[2002],0,"[""SS""]",R,R,O,1809,353,217,248,236,254,22,77,402,키플레이어,"적극성, 직구 공략, 펀치력, 로우볼 히터, 공갈포, 변칙타순","2002, 삼성 라이온즈, 히트, 외국인, 트레이드",
김동기,HIT,5,pacific,[1990],0,"[""C""]",R,R,O,1809,316,228,239,270,237,28,82,409,키플레이어,"게스히팅, 공격형 포수, OPS형 타자, 펀치력, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","1990, 삼청태현, 히트, 1차 지명, 인천고 출신, 인하대 출신, 형제9, 고춧가루 부대",
김형석,HIT,5,ob,[1990],0,"[""RF""]",L,L,O,1809,415,205,184,216,282,24,78,405,키플레이어,"4번, 클린업, 갭 히터, VS 언더","1990, OB/두산, 히트, 1차 지명, 신일고 출신, 중앙대 출신, 고춧가루 부대, 전 경기 출장",
페테주나,HIT,5,lg,[2008],0,"[""B1""]",L,L,O,1809,396,234,167,271,277,26,68,370,키플레이어,"선구안, 타격 전략, 4번, 변화구 공략, 클린업, 직구 공략, 갭 히터, 대응력, OPS형 타자, VS 좌투, VS 우투, 배럴 히터","2008, MBC/LG, 히트, 외국인, 고춧가루 부대",
전준우,HIT,5,lotte,[2011],0,"[""CF""]",R,R,O,1808,396,274,150,222,239,35,68,424,키플레이어,"적극성, 1번, 갭 히터, 스피드스터, 테이블세터, VS 좌투, 배럴 히터","2011, 롯데 자이언츠, 히트, 거인군단, 경주고 출신, 건국대 출신, 철인, 전 경기 출장, 득점 1위",
이승엽,HIT,5,samsung,[1995],0,"[""B1""]",L,L,O,1808,346,273,214,221,270,18,92,374,키플레이어,"클린업, 직구 공략, 펀치력, VS 우투, VS 언더","1995, 삼성 라이온즈, 히트, 삼성왕조 주역, 경북고 출신, 이마양 트리오, 타자 라이벌1",
이대호,HIT,5,lotte,[2022],0,"[""DH""]",R,R,O,1807,477,180,235,201,319,24,34,337,키플레이어,"적극성, 배드볼히터, 타격 전략, 3번, 클린업, 지명타자, 펀치력","2022, 롯데 자이언츠, 히트, 2000 청소년대표팀, 거인군단, 황금세대 1982, 경남고 출신, 조홍대갈, FA, 고춧가루 부대, 170안타 클럽, 100타점 클럽, 통산 2000안타 클럽, 통산 3000루타 클럽, 통산 300홈런 클럽, 통산 1000타점 클럽, 통산 1500경기 클럽",
김상호,HIT,5,ob,[1993],0,"[""LF""]",R,R,O,1807,417,187,180,226,271,34,73,419,키플레이어,"클린업, 갭 히터, VS 언더, 로우볼 히터","1993, OB/두산, 히트, 1차 지명, 선린인터넷고 출신, 트레이드, 계명대 출신",
안치홍,HIT,5,kia,[2019],0,"[""B2""]",R,R,O,1807,457,197,120,230,312,27,71,393,키플레이어,"선구안, 타격 전략, 클린업, 컨택터, 대응력, 슬랩 히터","2019, 해태/KIA, 히트, 2008 청소년대표팀, 삼형제, 서울고 출신, 꼬꼬마 키스톤",
오지환,HIT,5,lg,[2019],0,"[""SS""]",L,R,O,1806,359,229,145,255,192,41,85,500,키플레이어,"2번, 갭 히터, 그린라이트, 내야 수비, 스피드스터","2019, MBC/LG, 히트, 2008 청소년대표팀, 1차 지명, 경기고 출신, 철인",
최익성,HIT,5,samsung,[1998],0,"[""CF""]",R,R,O,1806,362,167,184,293,264,38,102,396,키플레이어,"1번, 갭 히터, 그린라이트, 외야 수비, VS 좌투","1998, 삼성 라이온즈, 히트, 경주고 출신, 계명대 출신",
김용국,HIT,5,samsung,[1989],0,"[""B3""]",R,R,O,1806,414,195,184,214,326,35,62,376,키플레이어,"배드볼히터, 2번, 갭 히터, 테이블세터","1989, 삼성 라이온즈, 히트, 1차 지명, 대구상원고 출신, 한양대 출신",
이동수,HIT,5,sbw,[1999],0,"[""B1""]",R,R,O,1806,353,231,257,299,206,27,52,381,키플레이어,"4번, 클린업, 직구 공략, 게스히팅, OPS형 타자, 파워, VS 좌투, VS 우투, 배럴 히터, 로우볼 히터","1999, 쌍방울 레이더스, 히트, 전설의 92학번, 대구고 출신, 트레이드, 고춧가루 부대",
타브루스,HIT,5,haitai,[2000],0,"[""CF""]",S,R,S,1806,488,204,103,190,296,37,93,395,키플레이어,"적극성, 배드볼히터, 3번, 변화구 공략, 클린업, 컨택터, 그린라이트, 슬랩 히터, 스피드스터, VS 우투, 배럴 히터","2000, 해태/KIA, 히트, 외국인, 고춧가루 부대, 30도루 클럽",
최기문,HIT,5,lotte,[2002],0,"[""C""]",S,R,O,1806,412,255,145,199,305,19,73,398,키플레이어,"적극성, 배드볼히터, 공격형 포수, 슬랩 히터, VS 언더, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력, 변칙타순","2002, 롯데 자이언츠, 히트, 거액 계약 (타자), 1차 지명, 전설의 92학번, 충암고 출신, 트레이드, 원광대 출신, 고춧가루 부대",
이대호,HIT,5,lotte,[2005],0,"[""B3""]",R,R,O,1806,367,178,239,256,258,26,66,416,키플레이어,"4번, 클린업, 직구 공략, 내야 수비, 펀치력, 로우볼 히터","2005, 롯데 자이언츠, 히트, 2000 청소년대표팀, 거인군단, 황금세대 1982, 경남고 출신, 조홍대갈, 전 경기 출장",
박재상,HIT,5,sk,[2009],0,"[""LF""]",L,L,O,1806,393,240,171,255,224,36,87,400,키플레이어,"2번, 번트, 갭 히터, 작전 수행, 스피드스터, 테이블세터","2009, SK/SSG, 히트, SK왕조 주역, 서울고 출신, 30도루 클럽, 철인, 전 경기 출장",
강동우,HIT,5,hanwha,[2011],0,"[""CF""]",L,L,O,1805,441,155,158,239,289,26,84,413,키플레이어,"1번, 대응력, 테이블세터, VS 언더","2011, 빙그레/한화, 히트, 1차 지명, 경북고 출신, 트레이드, 단국대 출신, FA, 고춧가루 부대, 전 경기 출장",
김진우,HIT,5,sammi,[1983],0,"[""C""]",R,R,O,1805,354,150,218,283,282,29,66,423,키플레이어,"선구안, 4번, 클린업, 대응력, 공격형 포수, OPS형 타자, 펀치력, VS 좌투, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","1983, 삼청태현, 히트, 1차 지명, 인천고 출신, 인하대 출신, 1982 국가대표팀, 실업야구 출신, 동명이인36",
이순철,HIT,5,haitai,[1990],0,"[""CF""]",R,R,O,1805,340,204,192,278,282,30,53,426,키플레이어,"번트, 갭 히터, VS 언더, 변칙타순","1990, 해태/KIA, 히트, 1차 지명, 해태왕조 주역(타자), 광주동성고 출신, 연세대 출신",
장효조,HIT,5,lotte,[1989],0,"[""RF""]",L,L,O,1805,478,156,73,288,324,22,98,366,키플레이어,"선구안, 타격 전략, 컨택터, 대응력, 슬랩 히터, 배럴 히터, 변칙타순","1989, 롯데 자이언츠, 히트, 거액 계약 (타자), 1차 지명, 대구상원고 출신, 트레이드, 한양대 출신, 1982 국가대표팀, 실업야구 출신, 고춧가루 부대",
윤덕규,HIT,5,mbc,[1989],0,"[""LF""]",L,L,O,1805,465,215,81,258,272,26,85,403,키플레이어,"컨택터, 슬랩 히터, VS 우투, 배럴 히터, 하이볼 히터, 변칙타순","1989, MBC/LG, 히트, 1차 지명, 대광고 출신, 실업야구 출신, 고춧가루 부대",
김응국,HIT,5,lotte,[1993],0,"[""B1""]",L,L,O,1805,390,271,107,227,298,29,83,400,키플레이어,"타격 전략, 3번, 변화구 공략, 클린업, 갭 히터, VS 우투","1993, 롯데 자이언츠, 히트, 청원고 출신, 남두오성, 고려대 출신, 고춧가루 부대",
송광민,HIT,5,hanwha,[2017],0,"[""B3""]",R,R,O,1805,467,222,180,174,219,22,65,456,키플레이어,"적극성, 3번, 클린업, 스피드스터, 배럴 히터","2017, 빙그레/한화, 히트, 공주고 출신, 동국대 출신, 고춧가루 부대",
최재훈,HIT,5,hanwha,[2020],0,"[""C""]",R,R,O,1805,438,204,98,243,286,24,75,437,키플레이어,"적극성, 배드볼히터, 변화구 공략, 컨택터, 공격형 포수, 슬랩 히터, 하위타선, 도루 저지, 야전사령관, 인사이드 워크, 투수 리드, 친화력","2020, 빙그레/한화, 히트, 덕수고 출신, 트레이드, 고춧가루 부대",
김성관,HIT,5,lotte,[1982],0,"[""LF""]",R,R,O,1804,383,219,167,213,307,39,71,405,키플레이어,"적극성, 배드볼히터, 갭 히터, 그린라이트, 변칙타순","1982, 롯데 자이언츠, 히트, 청룡기 MVP, 고려대 출신, 경남고 출신, 실업야구 출신, 고춧가루 부대",
이강돈,HIT,5,binggrae,[1990],0,"[""LF""]",L,L,O,1804,451,224,214,231,225,26,71,362,키플레이어,"적극성, 게스히팅, 펀치력, 배럴 히터, 하이볼 히터, 변칙타순","1990, 빙그레/한화, 히트, 1차 지명, 원조 다이너마이트, 대구상원고 출신, 건국대 출신, 최다안타 1위, 득점 1위",
